BOUNDARIES, ELEMENTS
    108  2878   2894   3127   3114    2320
    109  2894   2910   3140   3127    2332
    110  2910   2926   3153   3140    2344
    111  2926   2942   3166   3153    2356
    112  2942   2958   3179   3166    2368
    113  2983   2984   3199   3198    2377
    114  2984   2997   3209   3199    2386
    115  2997   3010   3219   3209    2395
    116  3010   3023   3229   3219    2404
    117  3023   3036   3239   3229    2413
    118  3036   3049   3249   3239    2422
    119  3049   3062   3259   3249    2431
    120  3062   3075   3269   3259    2440
    121  3075   3088   3279   3269    2449
    122  3088   3101   3289   3279    2458
    123  3101   3114   3299   3289    2467
    124  3114   3127   3309   3299    2476
    125  3127   3140   3319   3309    2485
    126  3140   3153   3329   3319    2494
    127  3153   3166   3339   3329    2503
    128  3166   3179   3349   3339    2512
    129  3198   3199   3369   3368    2521
    130  3199   3209   3379   3369    2530
    131  3209   3219   3389   3379    2539
    132  3219   3229   3399   3389    2548
    133  3229   3239   3409   3399    2557
    134  3239   3249   3419   3409    2566
    135  3249   3259   3429   3419    2575
    136  3259   3269   3439   3429    2584
    137  3269   3279   3449   3439    2593
    138  3279   3289   3459   3449    2602
    139  3289   3299   3469   3459    2611
    140  3299   3309   3479   3469    2620
    141  3309   3319   3489   3479    2629
    142  3319   3329   3499   3489    2638
    143  3329   3339   3509   3499    2647
    144  3339   3349   3519   3509    2656
    145  3368   3369   3583   3582    2687
    146  3369   3379   3615   3583    2718
    147  3379   3389   3647   3615    2749
    148  3389   3399   3679   3647    2780
    149  3399   3409   3711   3679    2811
    150  3409   3419   3743   3711    2842
    151  3419   3429   3775   3743    2873
    152  3429   3439   3807   3775    2904
    153  3439   3449   3839   3807    2935
    154  3449   3459   3871   3839    2966
    155  3459   3469   3903   3871    2997
    156  3469   3479   3935   3903    3028
    157  3479   3489   3967   3935    3059
    158  3489   3499   3999   3967    3090
    159  3499   3509   4031   3999    3121
    160  3509   3519   4063   4031    3152
    161  1   545   548   4    1
    162  4   548   610   66    32
    163  66   610   642   98    63
    164  98   642   674   130    94
    165  130   674   706   162    125
    166  162   706   738   194    156
    167  194   738   770   226    187
    168  226   770   802   258    218
    169  258   802   834   290    249
    170  290   834   866   322    280
    171  322   866   898   354    311
    172  354   898   930   386    342
    173  386   930   962   418    373
    174  418   962   994   450    404
    175  450   994   1026   482    435
    176  482   1026   1058   514    466
    177  545   3520   3523   548    2657
    178  548   3523   3585   610    2688
    179  610   3585   3617   642    2719
    180  642   3617   3649   674    2750
    181  674   3649   3681   706    2781
    182  706   3681   3713   738    2812
    183  738   3713   3745   770    2843
    184  770   3745   3777   802    2874
    185  802   3777   3809   834    2905
    186  834   3809   3841   866    2936
    187  866   3841   3873   898    2967
    188  898   3873   3905   930    2998
    189  930   3905   3937   962    3029
    190  962   3937   3969   994    3060
    191  994   3969   4001   1026    3091
    192  1026   4001   4033   1058    3122
END_BOUNDARIES
